max_runtime,dt,reference_speed,cte_weight,epsi_weight,v_weight,delta_weight,throttle_weight,delta_gap_weight,throttle_gap_weight,crashed,runtime,distance,total_absolute_cte
90,0.05,50.0,1.0,0.3512439743706606,0.04188711506968835,0.7852120325819519,2.4592123808455346,17.068412472057098,5.092148632747633,false,90.1439,1417.16,8.02447
90,0.05,50.0,1.0,3.2009240505432945,0.0053308118646164925,8.268755770200723,5.977528392413144,35.22112442670113,0.03438460068555873,true,5.28086,5.72342,3.80451
90,0.05,50.0,1.0,0.23577783089882495,0.08190118963762635,1.3418635910701913,0.4710206817592164,64.26521744358558,2.2792716826215162,false,90.0962,1826.36,27.6191
90,0.05,50.0,1.0,1.463966952668624,0.07670989883055679,0.3281222575591199,3.1466357498115514,1.2290869243184142,0.24033038359061984,true,9.74371,124.239,5.13846
90,0.05,50.0,1.0,0.49829263574394933,0.01382861741267495,3.882585524324998,9.860721736253753,33.01081891982294,0.4321976120495851,false,90.0913,451.204,5.87962
90,0.05,50.0,1.0,3.36338541607893,0.12932277905221107,6.557622444346828,4.372606728114583,21.310637457167022,1.0059259685962392,false,90.0845,1593.71,9.59143
90,0.05,50.0,1.0,2.6026814215656366,0.01477459131393425,8.96297507834466,2.9383939612433725,1723.4531955501325,1.4787555555169312,false,90.0209,949.442,9.64234
90,0.05,50.0,1.0,2.2794808891186324,0.0619941576865474,0.3858331676087171,13.591223722732952,67.2845779428838,0.38705904857942985,false,90.0369,910.022,9.23087
90,0.05,50.0,1.0,0.7269163780070637,0.06909016115269996,31.333817266508046,66.29590953369456,816.3673466470459,0.1890750874339988,true,5.23992,6.51001,3.86535
90,0.05,50.0,1.0,0.11435188925817344,0.4650947107167233,5.567606269707854,4.898888342716229,60.15865446052929,2.029640903978062,false,90.0379,1787.99,19.2106
90,0.05,50.0,1.0,0.2527730706389748,0.12254044666937415,0.753549476969378,13.689260051619897,595.8876376722964,0.056484662238992865,false,90.0613,1205.14,9.01933
90,0.05,50.0,1.0,3.26659284980567,0.052749872187241496,1.1920951054306426,0.6676406189057092,31.116081004553006,0.05764040724456137,false,90.058,1768.92,15.0733
90,0.05,50.0,1.0,2.7216835370899415,0.3286795809152501,7.047273284877449,3.517165759416251,0.39733714302235557,1.2941156298004826,true,11.1807,177.018,7.19196
90,0.05,50.0,1.0,1.0488071596949158,0.05898107777402876,3.9480138060928818,7.317138244950344,132.15696410921942,0.31782255581193275,false,90.0159,1159.15,9.48368
90,0.05,50.0,1.0,0.6459997401788998,0.07719002530681901,1.6080890585571517,13.722763474578688,82.53960704263042,0.7268057044742082,false,90.0323,1004.13,8.93139
90,0.05,50.0,1.0,0.06226769564760041,0.010597554195048972,12.404823122297627,4.568990297609597,313.43318147548763,0.0993293172772965,false,90.0336,630.409,6.03214
90,0.05,50.0,1.0,0.44309187702352015,0.07754380665798824,0.9287635888177297,15.01005723593222,22.868904649727888,0.19198824505331674,false,90.0468,962.399,8.34617
90,0.05,50.0,1.0,0.17145698066279746,0.004138209230517002,0.4319458747248561,2.1516286830540627,123.97137511338308,6.809976440464276,false,90.0403,534.503,5.35811
90,0.05,50.0,1.0,2.300463147501891,0.07938125321324624,0.8159974730032371,24.617922388645308,2110.1949610310435,15.955930660487777,false,90.0354,756.648,9.00163
90,0.05,50.0,1.0,0.5105339475062066,0.29363397434725086,0.8911800012768283,3.317343569430473,28.733142158273402,2.4999212895231855,false,90.0242,1779.13,14.1052
90,0.05,50.0,1.0,4.332228406333632,0.08216082066127772,0.34226725552105314,4.548915579246794,322.0860200823431,1.0119803282597166,false,90.0595,1460.86,9.03782
90,0.05,50.0,1.0,4.883424094945727,0.05598027528900205,0.34528137058588493,0.5613152144528146,595.0001515503354,5.761095518043458,false,90.0076,1777.58,10.1273
