max_runtime,dt,reference_speed,cte_weight,epsi_weight,v_weight,delta_weight,throttle_weight,delta_gap_weight,throttle_gap_weight,crashed,runtime,distance,total_absolute_cte
90,0.05,50.0,1.0,6.621266019378133,0.5366973841286018,9.125222898435831,2.0169345950987734,1.4817452553511643,2.5626337165342488,false,90.0227,1853.99,22.2496
90,0.05,50.0,1.0,3.2772055938164297,0.0555632094646799,0.5286468108757814,9.326809803852358,1446.5980549592114,0.42325770603975854,false,90.0709,1032.87,9.64734
90,0.05,50.0,1.0,0.8580937182001743,0.329402743903628,2.222338442247912,2.7974090300385117,230.2369067729619,0.15007410557466722,false,90.0641,1817.28,10.1793
90,0.05,50.0,1.0,2.010573818537005,0.13386474491676145,2.1852317243602677,0.923035658058394,192.70931754182607,7.503771953898937,false,90.0245,1816.92,9.90262
90,0.05,50.0,1.0,5.177984483042818,0.08287604696409356,0.17338017251820823,0.6873674597564975,839.0153342073249,0.6960989855968311,false,90.0662,1816.32,10.0912
90,0.05,50.0,1.0,4.4363240154455745,0.13887040711528634,6.892794364567182,1.592627317576008,197.98310117252626,0.23528371478179894,false,90.028,1785.96,9.95206
90,0.05,50.0,1.0,0.8476979634676642,0.196492529157025,4.455397209462927,1.7100662411204859,208.8764277589495,0.7856049423355871,false,90.037,1813.28,9.89225
90,0.05,50.0,1.0,1.154653049983003,0.14220543312137637,0.07588562961467216,0.45193244183744724,882.0199316467897,0.3252420513129106,false,90.0219,1873.46,12.244
90,0.05,50.0,1.0,1.4465325232181832,0.12450284419239677,1.0133079944004884,1.2247303145144053,25.485882587488156,2.5349811513450793,false,90.0605,1790.7,13.5909
90,0.05,50.0,1.0,0.559075492677816,0.1025582261780596,0.9616646431947967,1.7726462289214338,19.287674272526395,2.6785384729203328,false,90.0841,1717.13,12.5611
90,0.05,50.0,1.0,4.318466759279493,0.08185877370943294,1.8754501670111539,2.5661138204764997,1027.249268484012,5.546357224958159,false,90.0642,1604.28,8.84463
90,0.05,50.0,1.0,0.17696873993954368,0.3634310807185803,1.5188717932333027,2.276013298067521,94.7915625049094,0.06255054594832814,false,90.049,1840.47,12.2075
90,0.05,50.0,1.0,1.8332526113584438,0.3480692757922926,1.0349735707759253,0.7635202287377743,16.56117145624712,1.415479829948506,true,34.8462,693.062,12.2533
90,0.05,50.0,1.0,0.0502820270597243,0.10295165333864749,2.4437375892982227,0.8490528641423332,987.3934985233569,2.4797771034365588,false,90.0105,1809.38,9.79844
90,0.05,50.0,1.0,5.995718758745152,0.45429332660155247,0.37978974187751463,0.4342561354068226,130.6619924356007,0.19418531946020814,false,90.0037,1906.66,11.3298
90,0.05,50.0,1.0,0.26287909421891603,0.22604138314247285,1.902385142800221,0.3065865064470326,34.559603692547114,0.32352996831385483,true,42.1128,856.894,15.9264
90,0.05,50.0,1.0,5.983579244944556,0.15771486620031713,1.6995608816267576,0.2161849887859895,96.99140527565824,31.04766312056225,false,90.0529,1863.1,10.9656
90,0.05,50.0,1.0,2.2193982631167004,0.2723582022097854,0.732643495705912,1.6339025538772995,39.11279480444456,0.2653568779372638,false,90.0049,1841.15,13.8343
90,0.05,50.0,1.0,0.3357594362191783,0.2697361222179962,0.11366426047755829,4.157800224902513,76.4513338443508,1.6518861091030521,false,90.039,1745.38,10.8553
90,0.05,50.0,1.0,5.30875611106826,0.11062650004834294,2.1121650768744225,0.6080471209858714,327.2608603100564,0.7739480802028748,false,90.0388,1845.33,10.3665
90,0.05,50.0,1.0,0.6897554413747726,0.07977645907283357,0.7797615075465298,0.6969077612547934,322.67039381272775,0.22403210678296998,false,90.0397,1813.24,9.71617
90,0.05,50.0,1.0,1.9382548814646035,0.07649220704467,0.5220534896590343,1.1892907783634947,94.81549078829897,1.1773259017907793,false,90.0495,1741.77,10.2994
90,0.05,50.0,1.0,0.3774093617472894,0.13760293623713912,1.2957190850134208,1.2309489370527409,182.58057400063447,0.048457930545687415,false,90.067,1813.7,9.80679
90,0.05,50.0,1.0,6.820461468365735,0.13224348014638113,0.6776234288948098,1.60376164784052,103.78898536645977,1.5311003887215093,false,90.0234,1774.22,10.7246
90,0.05,50.0,1.0,4.0599938351351845,0.14255897927368283,0.3563726751684624,0.6655635753762768,147.93140630204223,1.1991701687102072,false,90.0545,1853.2,11.3168
90,0.05,50.0,1.0,2.106671897386783,0.06867968485317587,0.5336778226374074,1.2975124295328038,11.354369122226668,1.0815707598732305,false,90.0008,1703.8,11.5815
90,0.05,50.0,1.0,2.3882462694794317,0.18510903072298998,16.57404733412605,0.3273007833034918,186.01136973045533,0.1974748160894187,false,90.048,1893.62,11.402
90,0.05,50.0,1.0,2.7332229422183683,0.12122095483940462,12.343380682600754,1.799839588959001,34.015180931040994,0.054563984614213634,false,90.0478,1754.39,11.6121
90,0.05,50.0,1.0,0.22879781508673,0.26339871324782715,0.4713672888838,1.9808350960297771,10.080593305658084,0.9000994989411961,true,31.3975,599.516,9.16732
90,0.05,50.0,1.0,0.22176964233335797,0.06685064915020021,3.768075207568483,1.3252794142948572,34.150587659782666,2.7285412582505675,false,90.0024,1695.73,9.49119
90,0.05,50.0,1.0,2.1465327123464264,0.11591858433722503,0.13650992685412527,1.3270861062076664,1033.8598883507962,0.8776249720131443,false,90.0345,1783.85,9.60366
90,0.05,50.0,1.0,0.921823138126977,0.17002829601931585,4.9314745453703965,0.4101085328202063,23.478150679324393,0.9816146271158455,false,90.0578,1877.29,20.4564
90,0.05,50.0,1.0,0.9610355446209363,0.11253093025169512,3.759529517209312,0.6974864897296471,35.51392577869853,0.8242583572780131,false,90.0222,1835.46,14.06
90,0.05,50.0,1.0,0.6232320515972705,0.05831431466787585,0.10551539766819071,2.104029158426155,1226.8112151807861,0.7385424911570956,false,90.0499,1582.47,8.3334
90,0.05,50.0,1.0,0.31137740765031574,0.21928456267191235,0.25163139034608745,0.5658509763856658,104.47709237935398,1.7096567204063073,false,90.0419,1877.98,12.2147
90,0.05,50.0,1.0,2.463765271347496,0.1677209251862533,0.3258277653635401,1.241265859476663,67.88497061299398,3.1073928823250982,false,90.04,1819.14,12.1702
90,0.05,50.0,1.0,0.8520338623465468,0.16532274655576842,0.5051817706437409,0.8111224234925614,2494.3549047362862,0.9336104485474579,false,90.0748,1853.66,9.72012
90,0.05,50.0,1.0,1.1231654985404878,0.188607253576394,0.20960136488184167,1.3018780854426122,557.5155090286968,1.6019889496123354,false,90.0342,1829.71,10.184
90,0.05,50.0,1.0,0.9424632579891771,0.03067256535600438,0.42724559867376916,0.28052156335614564,159.4093708488024,2.559419539365749,false,90.0743,1789.59,10.2481
90,0.05,50.0,1.0,1.084939701866541,0.22487938359090018,0.8888580474912053,1.3871670246060335,73.81587400588596,0.3221627331463139,false,90.0501,1840.43,13.287
90,0.05,50.0,1.0,0.7610756557409127,0.1702648634915411,1.6846681369728322,0.17004884482301721,334.8216858022631,0.7971929548654859,false,90.0233,1899.96,11.6346
